"","name","longitude","latitude","issues","prov","key","scientificName","datasetKey","publishingOrgKey","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","hostingOrganizationKey","basisOfRecord","occurrenceStatus","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","iucnRedListCategory","dateIdentified","coordinateUncertaintyInMeters","stateProvince","year","month","day","eventDate","modified","lastInterpreted","references","license","isInCluster","inCluster","geodeticDatum","class","countryCode","country","rightsHolder","identifier","http://unknown.org/nick","verbatimEventDate","datasetName","gbifID","verbatimLocality","collectionCode","occurrenceID","taxonID","recordedBy","catalogNumber","institutionCode","eventTime","identifiedBy","http://unknown.org/captive","identificationID","occurrenceRemarks","informationWithheld","reproductiveCondition","identificationRemarks","projectId","individualCount","elevation","recordNumber","habitat","associatedTaxa","http://unknown.org/recordId","locality","county","otherCatalogNumbers","rights","startDayOfYear","verbatimElevation","collectionID","http://unknown.org/recordID","dataGeneralizations","accessRights","higherClassification","institutionKey","collectionKey","institutionID","http://unknown.org/recordEnteredBy","sampleSizeUnit","sampleSizeValue","identificationReferences","eventID","georeferenceProtocol","samplingEffort","footprintWKT","georeferenceRemarks","locationRemarks","locationID","nameAccordingToID","samplingProtocol","municipality","elevationAccuracy","networkKeys","continent","higherGeography","endDayOfYear","type","georeferencedBy","georeferenceVerificationStatus","georeferenceSources","lifeStage","vernacularName"
"598","Asclepias speciosa Torr.","-111.672809","41.039823","cdround,cudc,osiic","gbif","2648613114","Asclepias speciosa Torr.","14d5676a-2c54-4f94-9023-1e8dcd822aa0","da86174a-a605-43a4-a5e8-53d484152cd3","fe1a98a6-82b8-4652-86d6-d0f938207f67","FR","DWC_ARCHIVE","2021-11-20T15:33:42.330+00:00","2022-01-29T13:05:09.437+00:00","22","da86174a-a605-43a4-a5e8-53d484152cd3","HUMAN_OBSERVATION","PRESENT","3170260","6","7707728","220","412","6701","3170229","3170260","3170260","Asclepias speciosa Torr.","Plantae","Tracheophyta","Gentianales","Apocynaceae","Asclepias","Asclepias speciosa","Asclepias","speciosa","SPECIES","ACCEPTED","NE",NA,"5",NA,"2019","7","7","18084",NA,"2022-01-29T13:05:09.437+00:00",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","FALSE","FALSE","WGS84","Magnoliopsida","US","United States of America",NA,"q-10092979245",NA,NA,NA,"2648613114",NA,NA,"q-10092979245",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"queries","1","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","NULL",NA,NA,NA,NA,NA,NA,NA,NA,NA
"599","Asclepias speciosa Torr.","-104.790115","38.776614","cdround,cudc,osiic","gbif","2648616891","Asclepias speciosa Torr.","14d5676a-2c54-4f94-9023-1e8dcd822aa0","da86174a-a605-43a4-a5e8-53d484152cd3","fe1a98a6-82b8-4652-86d6-d0f938207f67","FR","DWC_ARCHIVE","2021-11-20T15:33:42.330+00:00","2022-01-29T13:05:39.098+00:00","22","da86174a-a605-43a4-a5e8-53d484152cd3","HUMAN_OBSERVATION","PRESENT","3170260","6","7707728","220","412","6701","3170229","3170260","3170260","Asclepias speciosa Torr.","Plantae","Tracheophyta","Gentianales","Apocynaceae","Asclepias","Asclepias speciosa","Asclepias","speciosa","SPECIES","ACCEPTED","NE",NA,"NA",NA,"2019","7","10","18087",NA,"2022-01-29T13:05:39.098+00:00",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","FALSE","FALSE","WGS84","Magnoliopsida","US","United States of America",NA,"q-10093532383",NA,NA,NA,"2648616891",NA,NA,"q-10093532383",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"queries","1","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","NULL",NA,NA,NA,NA,NA,NA,NA,NA,NA
"600","Asclepias speciosa Torr.","-100.332206","44.392085","cdround,cudc,osiic","gbif","2648643358","Asclepias speciosa Torr.","14d5676a-2c54-4f94-9023-1e8dcd822aa0","da86174a-a605-43a4-a5e8-53d484152cd3","fe1a98a6-82b8-4652-86d6-d0f938207f67","FR","DWC_ARCHIVE","2021-11-20T15:33:42.330+00:00","2022-01-29T13:05:18.512+00:00","22","da86174a-a605-43a4-a5e8-53d484152cd3","HUMAN_OBSERVATION","PRESENT","3170260","6","7707728","220","412","6701","3170229","3170260","3170260","Asclepias speciosa Torr.","Plantae","Tracheophyta","Gentianales","Apocynaceae","Asclepias","Asclepias speciosa","Asclepias","speciosa","SPECIES","ACCEPTED","NE",NA,"30",NA,"2019","7","11","18088",NA,"2022-01-29T13:05:18.512+00:00",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","FALSE","FALSE","WGS84","Magnoliopsida","US","United States of America",NA,"q-10093790026",NA,NA,NA,"2648643358",NA,NA,"q-10093790026",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"queries","1","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","NULL",NA,NA,NA,NA,NA,NA,NA,NA,NA
"601","Asclepias speciosa Torr.","-114.160712","46.26335","cdround,cudc,osiic","gbif","2648653185","Asclepias speciosa Torr.","14d5676a-2c54-4f94-9023-1e8dcd822aa0","da86174a-a605-43a4-a5e8-53d484152cd3","fe1a98a6-82b8-4652-86d6-d0f938207f67","FR","DWC_ARCHIVE","2021-11-20T15:33:42.330+00:00","2022-01-29T13:04:12.329+00:00","22","da86174a-a605-43a4-a5e8-53d484152cd3","HUMAN_OBSERVATION","PRESENT","3170260","6","7707728","220","412","6701","3170229","3170260","3170260","Asclepias speciosa Torr.","Plantae","Tracheophyta","Gentianales","Apocynaceae","Asclepias","Asclepias speciosa","Asclepias","speciosa","SPECIES","ACCEPTED","NE",NA,"8",NA,"2019","7","13","18090",NA,"2022-01-29T13:04:12.329+00:00",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","FALSE","FALSE","WGS84","Magnoliopsida","US","United States of America",NA,"q-10094400319",NA,NA,NA,"2648653185",NA,NA,"q-10094400319",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"queries","1","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","NULL",NA,NA,NA,NA,NA,NA,NA,NA,NA
"602","Asclepias speciosa Torr.","-111.627762","40.202446","cdround,cudc,osiic","gbif","2648664524","Asclepias speciosa Torr.","14d5676a-2c54-4f94-9023-1e8dcd822aa0","da86174a-a605-43a4-a5e8-53d484152cd3","fe1a98a6-82b8-4652-86d6-d0f938207f67","FR","DWC_ARCHIVE","2021-11-20T15:33:42.330+00:00","2022-01-29T13:04:11.633+00:00","22","da86174a-a605-43a4-a5e8-53d484152cd3","HUMAN_OBSERVATION","PRESENT","3170260","6","7707728","220","412","6701","3170229","3170260","3170260","Asclepias speciosa Torr.","Plantae","Tracheophyta","Gentianales","Apocynaceae","Asclepias","Asclepias speciosa","Asclepias","speciosa","SPECIES","ACCEPTED","NE",NA,"NA",NA,"2019","7","1","18078",NA,"2022-01-29T13:04:11.633+00:00",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","FALSE","FALSE","WGS84","Magnoliopsida","US","United States of America",NA,"q-10091412512",NA,NA,NA,"2648664524",NA,NA,"q-10091412512",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"queries","1","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","NULL",NA,NA,NA,NA,NA,NA,NA,NA,NA
"603","Asclepias speciosa Torr.","-104.920419","39.56134","cdround,cudc,osiic","gbif","2648670685","Asclepias speciosa Torr.","14d5676a-2c54-4f94-9023-1e8dcd822aa0","da86174a-a605-43a4-a5e8-53d484152cd3","fe1a98a6-82b8-4652-86d6-d0f938207f67","FR","DWC_ARCHIVE","2021-11-20T15:33:42.330+00:00","2022-01-29T13:05:09.826+00:00","22","da86174a-a605-43a4-a5e8-53d484152cd3","HUMAN_OBSERVATION","PRESENT","3170260","6","7707728","220","412","6701","3170229","3170260","3170260","Asclepias speciosa Torr.","Plantae","Tracheophyta","Gentianales","Apocynaceae","Asclepias","Asclepias speciosa","Asclepias","speciosa","SPECIES","ACCEPTED","NE",NA,"40.96",NA,"2019","7","11","18088",NA,"2022-01-29T13:05:09.826+00:00",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","FALSE","FALSE","WGS84","Magnoliopsida","US","United States of America",NA,"q-10093916005",NA,NA,NA,"2648670685",NA,NA,"q-10093916005",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"queries","1","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","NULL",NA,NA,NA,NA,NA,NA,NA,NA,NA
"604","Asclepias speciosa Torr.","-105.877645","37.461036","cdround,cudc,osiic","gbif","2648678421","Asclepias speciosa Torr.","14d5676a-2c54-4f94-9023-1e8dcd822aa0","da86174a-a605-43a4-a5e8-53d484152cd3","fe1a98a6-82b8-4652-86d6-d0f938207f67","FR","DWC_ARCHIVE","2021-11-20T15:33:42.330+00:00","2022-01-29T13:04:24.082+00:00","22","da86174a-a605-43a4-a5e8-53d484152cd3","HUMAN_OBSERVATION","PRESENT","3170260","6","7707728","220","412","6701","3170229","3170260","3170260","Asclepias speciosa Torr.","Plantae","Tracheophyta","Gentianales","Apocynaceae","Asclepias","Asclepias speciosa","Asclepias","speciosa","SPECIES","ACCEPTED","NE",NA,"65",NA,"2019","7","19","18096",NA,"2022-01-29T13:04:24.082+00:00",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","FALSE","FALSE","WGS84","Magnoliopsida","US","United States of America",NA,"q-10095981330",NA,NA,NA,"2648678421",NA,NA,"q-10095981330",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"queries","1","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","NULL",NA,NA,NA,NA,NA,NA,NA,NA,NA
"605","Asclepias speciosa Torr.","-111.91894","50.878929","cdround,cudc,osiic","gbif","2648681149","Asclepias speciosa Torr.","14d5676a-2c54-4f94-9023-1e8dcd822aa0","da86174a-a605-43a4-a5e8-53d484152cd3","fe1a98a6-82b8-4652-86d6-d0f938207f67","FR","DWC_ARCHIVE","2021-11-20T15:33:42.330+00:00","2022-01-29T13:05:38.553+00:00","22","da86174a-a605-43a4-a5e8-53d484152cd3","HUMAN_OBSERVATION","PRESENT","3170260","6","7707728","220","412","6701","3170229","3170260","3170260","Asclepias speciosa Torr.","Plantae","Tracheophyta","Gentianales","Apocynaceae","Asclepias","Asclepias speciosa","Asclepias","speciosa","SPECIES","ACCEPTED","NE",NA,"NA",NA,"2019","7","9","18086",NA,"2022-01-29T13:05:38.553+00:00",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","TRUE","TRUE","WGS84","Magnoliopsida","CA","Canada",NA,"q-10093513178",NA,NA,NA,"2648681149",NA,NA,"q-10093513178",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"queries","1","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","NULL",NA,NA,NA,NA,NA,NA,NA,NA,NA
"606","Asclepias speciosa Torr.","-122.407769","45.536741","cdround,cudc,osiic","gbif","2648681182","Asclepias speciosa Torr.","14d5676a-2c54-4f94-9023-1e8dcd822aa0","da86174a-a605-43a4-a5e8-53d484152cd3","fe1a98a6-82b8-4652-86d6-d0f938207f67","FR","DWC_ARCHIVE","2021-11-20T15:33:42.330+00:00","2022-01-29T13:04:12.719+00:00","22","da86174a-a605-43a4-a5e8-53d484152cd3","HUMAN_OBSERVATION","PRESENT","3170260","6","7707728","220","412","6701","3170229","3170260","3170260","Asclepias speciosa Torr.","Plantae","Tracheophyta","Gentianales","Apocynaceae","Asclepias","Asclepias speciosa","Asclepias","speciosa","SPECIES","ACCEPTED","NE",NA,"5",NA,"2019","7","10","18087",NA,"2022-01-29T13:04:12.719+00:00",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","FALSE","FALSE","WGS84","Magnoliopsida","US","United States of America",NA,"q-10093532465",NA,NA,NA,"2648681182",NA,NA,"q-10093532465",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"queries","1","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","NULL",NA,NA,NA,NA,NA,NA,NA,NA,NA
"607","Asclepias speciosa Torr.","-110.684556","50.015298","cudc,osiic","gbif","2648683306","Asclepias speciosa Torr.","14d5676a-2c54-4f94-9023-1e8dcd822aa0","da86174a-a605-43a4-a5e8-53d484152cd3","fe1a98a6-82b8-4652-86d6-d0f938207f67","FR","DWC_ARCHIVE","2021-11-20T15:33:42.330+00:00","2022-01-29T13:05:24.725+00:00","22","da86174a-a605-43a4-a5e8-53d484152cd3","HUMAN_OBSERVATION","PRESENT","3170260","6","7707728","220","412","6701","3170229","3170260","3170260","Asclepias speciosa Torr.","Plantae","Tracheophyta","Gentianales","Apocynaceae","Asclepias","Asclepias speciosa","Asclepias","speciosa","SPECIES","ACCEPTED","NE",NA,"NA",NA,"2019","7","14","18091",NA,"2022-01-29T13:05:24.725+00:00",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","FALSE","FALSE","WGS84","Magnoliopsida","CA","Canada",NA,"q-10094552005",NA,NA,NA,"2648683306",NA,NA,"q-10094552005",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"queries","1","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","NULL",NA,NA,NA,NA,NA,NA,NA,NA,NA
"608","Asclepias speciosa Torr.","-104.9695","39.581802","cdround,cudc,osiic","gbif","2648744651","Asclepias speciosa Torr.","14d5676a-2c54-4f94-9023-1e8dcd822aa0","da86174a-a605-43a4-a5e8-53d484152cd3","fe1a98a6-82b8-4652-86d6-d0f938207f67","FR","DWC_ARCHIVE","2021-11-20T15:33:42.330+00:00","2022-01-29T13:05:18.616+00:00","22","da86174a-a605-43a4-a5e8-53d484152cd3","HUMAN_OBSERVATION","PRESENT","3170260","6","7707728","220","412","6701","3170229","3170260","3170260","Asclepias speciosa Torr.","Plantae","Tracheophyta","Gentianales","Apocynaceae","Asclepias","Asclepias speciosa","Asclepias","speciosa","SPECIES","ACCEPTED","NE",NA,"8.58",NA,"2019","7","12","18089",NA,"2022-01-29T13:05:18.616+00:00",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","FALSE","FALSE","WGS84","Magnoliopsida","US","United States of America",NA,"q-10094226293",NA,NA,NA,"2648744651",NA,NA,"q-10094226293",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"queries","1","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","NULL",NA,NA,NA,NA,NA,NA,NA,NA,NA
"609","Asclepias speciosa Torr.","-104.969512","39.581814","cdround,cudc,osiic","gbif","2648749740","Asclepias speciosa Torr.","14d5676a-2c54-4f94-9023-1e8dcd822aa0","da86174a-a605-43a4-a5e8-53d484152cd3","fe1a98a6-82b8-4652-86d6-d0f938207f67","FR","DWC_ARCHIVE","2021-11-20T15:33:42.330+00:00","2022-01-29T13:04:13.252+00:00","22","da86174a-a605-43a4-a5e8-53d484152cd3","HUMAN_OBSERVATION","PRESENT","3170260","6","7707728","220","412","6701","3170229","3170260","3170260","Asclepias speciosa Torr.","Plantae","Tracheophyta","Gentianales","Apocynaceae","Asclepias","Asclepias speciosa","Asclepias","speciosa","SPECIES","ACCEPTED","NE",NA,"3.22",NA,"2019","7","12","18089",NA,"2022-01-29T13:04:13.252+00:00",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","FALSE","FALSE","WGS84","Magnoliopsida","US","United States of America",NA,"q-10094226972",NA,NA,NA,"2648749740",NA,NA,"q-10094226972",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"queries","1","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","NULL",NA,NA,NA,NA,NA,NA,NA,NA,NA
"610","Asclepias speciosa Torr.","-104.827274","39.982283","cdround,cudc,osiic","gbif","2648749752","Asclepias speciosa Torr.","14d5676a-2c54-4f94-9023-1e8dcd822aa0","da86174a-a605-43a4-a5e8-53d484152cd3","fe1a98a6-82b8-4652-86d6-d0f938207f67","FR","DWC_ARCHIVE","2021-11-20T15:33:42.330+00:00","2022-01-29T13:05:20.262+00:00","22","da86174a-a605-43a4-a5e8-53d484152cd3","HUMAN_OBSERVATION","PRESENT","3170260","6","7707728","220","412","6701","3170229","3170260","3170260","Asclepias speciosa Torr.","Plantae","Tracheophyta","Gentianales","Apocynaceae","Asclepias","Asclepias speciosa","Asclepias","speciosa","SPECIES","ACCEPTED","NE",NA,"9",NA,"2019","7","13","18090",NA,"2022-01-29T13:05:20.262+00:00",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","FALSE","FALSE","WGS84","Magnoliopsida","US","United States of America",NA,"q-10094236890",NA,NA,NA,"2648749752",NA,NA,"q-10094236890",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"queries","1","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","NULL",NA,NA,NA,NA,NA,NA,NA,NA,NA
"611","Asclepias speciosa Torr.","-98.206902","49.148216","cdround,cudc,osiic","gbif","2648770380","Asclepias speciosa Torr.","14d5676a-2c54-4f94-9023-1e8dcd822aa0","da86174a-a605-43a4-a5e8-53d484152cd3","fe1a98a6-82b8-4652-86d6-d0f938207f67","FR","DWC_ARCHIVE","2021-11-20T15:33:42.330+00:00","2022-01-29T13:05:20.519+00:00","22","da86174a-a605-43a4-a5e8-53d484152cd3","HUMAN_OBSERVATION","PRESENT","3170260","6","7707728","220","412","6701","3170229","3170260","3170260","Asclepias speciosa Torr.","Plantae","Tracheophyta","Gentianales","Apocynaceae","Asclepias","Asclepias speciosa","Asclepias","speciosa","SPECIES","ACCEPTED","NE",NA,"NA",NA,"2019","7","24","18101",NA,"2022-01-29T13:05:20.519+00:00",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","FALSE","FALSE","WGS84","Magnoliopsida","CA","Canada",NA,"q-10097485203",NA,NA,NA,"2648770380",NA,NA,"q-10097485203",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"queries","1","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","NULL",NA,NA,NA,NA,NA,NA,NA,NA,NA
"612","Asclepias speciosa Torr.","-104.784977","39.596503","cdround,cudc,osiic","gbif","2648783594","Asclepias speciosa Torr.","14d5676a-2c54-4f94-9023-1e8dcd822aa0","da86174a-a605-43a4-a5e8-53d484152cd3","fe1a98a6-82b8-4652-86d6-d0f938207f67","FR","DWC_ARCHIVE","2021-11-20T15:33:42.330+00:00","2022-01-29T13:04:16.438+00:00","22","da86174a-a605-43a4-a5e8-53d484152cd3","HUMAN_OBSERVATION","PRESENT","3170260","6","7707728","220","412","6701","3170229","3170260","3170260","Asclepias speciosa Torr.","Plantae","Tracheophyta","Gentianales","Apocynaceae","Asclepias","Asclepias speciosa","Asclepias","speciosa","SPECIES","ACCEPTED","NE",NA,"67.54",NA,"2019","7","14","18091",NA,"2022-01-29T13:04:16.438+00:00",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","FALSE","FALSE","WGS84","Magnoliopsida","US","United States of America",NA,"q-10094805608",NA,NA,NA,"2648783594",NA,NA,"q-10094805608",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"queries","1","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","NULL",NA,NA,NA,NA,NA,NA,NA,NA,NA
"613","Asclepias speciosa Torr.","-122.152122","47.090122","cdround,cudc,osiic","gbif","2648783851","Asclepias speciosa Torr.","14d5676a-2c54-4f94-9023-1e8dcd822aa0","da86174a-a605-43a4-a5e8-53d484152cd3","fe1a98a6-82b8-4652-86d6-d0f938207f67","FR","DWC_ARCHIVE","2021-11-20T15:33:42.330+00:00","2022-01-29T13:04:16.490+00:00","22","da86174a-a605-43a4-a5e8-53d484152cd3","HUMAN_OBSERVATION","PRESENT","3170260","6","7707728","220","412","6701","3170229","3170260","3170260","Asclepias speciosa Torr.","Plantae","Tracheophyta","Gentianales","Apocynaceae","Asclepias","Asclepias speciosa","Asclepias","speciosa","SPECIES","ACCEPTED","NE",NA,"NA",NA,"2019","7","14","18091",NA,"2022-01-29T13:04:16.490+00:00",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","FALSE","FALSE","WGS84","Magnoliopsida","US","United States of America",NA,"q-10094921933",NA,NA,NA,"2648783851",NA,NA,"q-10094921933",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"queries","1","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","NULL",NA,NA,NA,NA,NA,NA,NA,NA,NA
"614","Asclepias speciosa Torr.","-105.34368","40.075818","cdround,cudc,osiic","gbif","2648818115","Asclepias speciosa Torr.","14d5676a-2c54-4f94-9023-1e8dcd822aa0","da86174a-a605-43a4-a5e8-53d484152cd3","fe1a98a6-82b8-4652-86d6-d0f938207f67","FR","DWC_ARCHIVE","2021-11-20T15:33:42.330+00:00","2022-01-29T13:05:41.455+00:00","22","da86174a-a605-43a4-a5e8-53d484152cd3","HUMAN_OBSERVATION","PRESENT","3170260","6","7707728","220","412","6701","3170229","3170260","3170260","Asclepias speciosa Torr.","Plantae","Tracheophyta","Gentianales","Apocynaceae","Asclepias","Asclepias speciosa","Asclepias","speciosa","SPECIES","ACCEPTED","NE",NA,"65",NA,"2019","7","25","18102",NA,"2022-01-29T13:05:41.455+00:00",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","FALSE","FALSE","WGS84","Magnoliopsida","US","United States of America",NA,"q-10097650018",NA,NA,NA,"2648818115",NA,NA,"q-10097650018",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"queries","1","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","NULL",NA,NA,NA,NA,NA,NA,NA,NA,NA
"615","Asclepias speciosa Torr.","-105.232952","39.754831","cdround,cudc,osiic","gbif","2648837954","Asclepias speciosa Torr.","14d5676a-2c54-4f94-9023-1e8dcd822aa0","da86174a-a605-43a4-a5e8-53d484152cd3","fe1a98a6-82b8-4652-86d6-d0f938207f67","FR","DWC_ARCHIVE","2021-11-20T15:33:42.330+00:00","2022-01-29T13:04:14.518+00:00","22","da86174a-a605-43a4-a5e8-53d484152cd3","HUMAN_OBSERVATION","PRESENT","3170260","6","7707728","220","412","6701","3170229","3170260","3170260","Asclepias speciosa Torr.","Plantae","Tracheophyta","Gentianales","Apocynaceae","Asclepias","Asclepias speciosa","Asclepias","speciosa","SPECIES","ACCEPTED","NE",NA,"3.22",NA,"2019","7","3","18080",NA,"2022-01-29T13:04:14.518+00:00",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","FALSE","FALSE","WGS84","Magnoliopsida","US","United States of America",NA,"q-10091914004",NA,NA,NA,"2648837954",NA,NA,"q-10091914004",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"queries","1","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","NULL",NA,NA,NA,NA,NA,NA,NA,NA,NA
"616","Asclepias speciosa Torr.","-113.487999","53.52495","cdround,cudc,osiic","gbif","2648866142","Asclepias speciosa Torr.","14d5676a-2c54-4f94-9023-1e8dcd822aa0","da86174a-a605-43a4-a5e8-53d484152cd3","fe1a98a6-82b8-4652-86d6-d0f938207f67","FR","DWC_ARCHIVE","2021-11-20T15:33:42.330+00:00","2022-01-29T13:05:21.612+00:00","22","da86174a-a605-43a4-a5e8-53d484152cd3","HUMAN_OBSERVATION","PRESENT","3170260","6","7707728","220","412","6701","3170229","3170260","3170260","Asclepias speciosa Torr.","Plantae","Tracheophyta","Gentianales","Apocynaceae","Asclepias","Asclepias speciosa","Asclepias","speciosa","SPECIES","ACCEPTED","NE",NA,"13.94",NA,"2019","7","9","18086",NA,"2022-01-29T13:05:21.612+00:00",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","FALSE","FALSE","WGS84","Magnoliopsida","CA","Canada",NA,"q-10093276719",NA,NA,NA,"2648866142",NA,NA,"q-10093276719",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"queries","1","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","NULL",NA,NA,NA,NA,NA,NA,NA,NA,NA
